MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,PROINDIA,PROSEED INDIA LTD,         2.25,         2.45,         2.45,         2.45,         2.45,                      325.85,133,N, ,8,         2.45,         2.05
N,SM,PROLIFE,PROLIFE INDUSTRIES LTD,        89.95,        94.40,        94.40,        94.40,        94.40,                  1699200.00,18000,N, ,6,        94.40,        30.50
N,EQ,PRSMJOHNSN,PRISM JOHNSON LIMITED,       136.50,       137.80,       140.50,       135.25,       137.00,                 39132044.00,284985,N, ,7318,       149.25,        38.50
N,EQ,PSB,PUNJAB & SIND BANK,        20.55,        21.50,        21.80,        20.90,        21.00,                 57136274.35,2690820,N, ,5450,        23.75,        10.30
N,EQ,PSPPROJECT,PSP PROJECTS LIMITED,       422.55,       430.50,       434.00,       423.50,       430.05,                 28817215.30,67077,N, ,2482,       531.30,       354.00
N,EQ,PTC,PTC INDIA LIMITED,        91.30,        91.80,        93.05,        91.10,        91.70,                 84246847.90,915579,N, ,5211,       101.10,        35.70
N,EQ,PTL,PTL ENTERPRISES LTD,        45.65,        47.00,        47.50,        45.95,        46.75,                 12040475.40,257587,N, ,2305,        51.45,        30.00
N,SM,PULZ,PULZ ELECTRONICS LIMITED,        19.65,        20.60,        20.60,        19.90,        19.95,                   563000.00,28000,N, ,6,        20.60,         9.75
N,EQ,PUNJABCHEM,PUNJAB CHEM & CROP PROT L,      1166.00,      1199.00,      1235.90,      1185.85,      1228.75,                 82148294.60,67474,N, ,2992,      1245.05,       420.00
N,EQ,PURVA,PURAVANKARA LIMITED,        87.25,        87.80,        93.90,        86.20,        90.60,                124315538.10,1367789,N, ,15938,        96.00,        35.20
N,EQ,PVR,PVR LIMITED,      1385.75,      1409.00,      1444.70,      1390.00,      1431.05,               2389768502.85,1678759,N, ,56686,      1591.90,       940.00
N,EQ,QUESS,QUESS CORP LIMITED,       700.35,       704.95,       720.55,       704.95,       719.85,                127627844.60,177994,N, ,6429,       807.30,       253.00
N,EQ,QUICKHEAL,QUICK HEAL TECH LTD,       230.05,       232.00,       239.00,       230.80,       234.95,                113581498.45,482754,N, ,8865,       242.90,       100.20
N,EQ,RADAAN,RADAAN MEDIAWORKS (I) LTD,         1.05,         1.05,         1.10,         1.00,         1.10,                   137959.20,129654,N, ,1033,         1.45,          .75
N,EQ,RADICO,RADICO KHAITAN LTD,       648.55,       652.10,       742.30,       651.50,       705.25,               3038174344.75,4287619,N, ,105815,       742.30,       321.95
N,EQ,RADIOCITY,MUSIC BROADCAST LIMITED,        25.40,        25.70,        26.50,        25.20,        26.00,                 68939090.85,2650716,N, ,3745,        27.05,        13.20
N,EQ,RAILTEL,RAILTEL CORP OF IND LTD,       132.60,       134.00,       140.50,       134.00,       137.65,               1043801961.70,7575815,N, ,56633,       189.70,       101.00
N,EQ,RAIN,RAIN INDUSTRIES LIMITED,       177.80,       178.00,       185.00,       176.70,       182.90,                993475165.90,5457457,N, ,38306,       192.50,        70.60
N,EQ,RAJESHEXPO,RAJESH EXPORTS LTD,       538.40,       544.10,       575.00,       540.00,       570.30,                292247639.25,520098,N, ,20648,       576.20,       441.00
N,EQ,RAJMET,RAJNANDINI METAL LIMITED,       105.70,       109.00,       109.75,       106.65,       109.75,                   445646.90,4090,N, ,50,       109.75,        37.25
N,EQ,RAJRATAN,RAJRATAN GLOBAL WIRE LTD,      1088.80,      1088.00,      1119.90,      1076.00,      1093.50,                 13253167.70,12095,N, ,1382,      1180.00,       202.50
N,EQ,RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,        23.15,        24.30,        24.30,        24.25,        24.30,                  1896478.35,78045,N, ,167,        25.45,        11.25
N,EQ,RAJTV,RAJ TV NETWORK LTD,        40.65,        40.65,        41.25,        39.50,        39.90,                   817625.75,20248,N, ,200,        47.50,        29.65
N,EQ,RALLIS,RALLIS INDIA LTD,       317.85,       321.00,       331.70,       318.80,       324.45,                656998618.65,2011162,N, ,26827,       339.80,       228.50
N,EQ,RAMANEWS,SHREE RAMA NEWSPRINT LTD,        18.35,        18.35,        18.80,        18.20,        18.25,                  2353372.90,128064,N, ,563,        20.40,        11.65
N,EQ,RAMASTEEL,RAMA STEEL TUBES LIMITED,        79.10,        79.90,        81.40,        77.00,        78.40,                  3337607.20,42039,N, ,422,        87.00,        25.40
N,EQ,RAMCOCEM,THE RAMCO CEMENTS LIMITED,       987.20,       992.00,      1004.50,       986.55,       988.65,                737480003.65,742456,N, ,20542,      1110.00,       595.90
N,EQ,RAMCOIND,RAMCO INDUSTRIES LIMITED,       270.25,       272.50,       274.90,       269.00,       269.95,                 32524940.75,119938,N, ,5811,       305.00,       134.25
N,EQ,RAMCOSYS,RAMCO SYSTEMS LTD.,       556.60,       560.90,       564.30,       551.20,       552.65,                 46858265.25,84295,N, ,3609,       785.00,        75.10
N,EQ,RAMKY,RAMKY INFRA LTD,        88.60,        90.50,        97.45,        90.50,        96.70,                 43329114.70,461412,N, ,2626,        97.90,        27.40
N,EQ,RANASUG,RANA SUGARS LTD.,        15.80,        16.35,        17.35,        16.30,        17.35,                 70717223.95,4119106,N, ,5261,        17.85,         3.95
N,EQ,RANEENGINE,RANE ENG VALVE LTD,       308.10,       308.25,       335.00,       308.00,       318.65,                 26636876.05,82269,N, ,2916,       342.90,       178.25
N,EQ,RANEHOLDIN,RANE HOLDINGS LIMITED,       642.20,       645.00,       730.00,       639.40,       669.85,                577432554.75,834457,N, ,39540,       730.00,       376.30
N,EQ,RATNAMANI,RATNAMANI MET & TUB LTD.,      2009.05,      2029.95,      2050.00,      2007.50,      2035.40,                 93401132.90,45847,N, ,3446,      2144.95,       961.50
N,EQ,RAYMOND,RAYMOND LTD,       396.50,       400.00,       419.00,       392.90,       409.65,               1198743903.30,2934639,N, ,52148,       419.00,       233.35
N,EQ,RBL,RANE BRAKE LINING LTD,       919.35,       929.80,       996.95,       915.25,       939.45,                 61313030.15,63696,N, ,6027,       996.95,        87.35
N,EQ,RBLBANK,RBL BANK LIMITED,       214.75,       216.00,       220.40,       215.10,       216.70,               2345345746.00,10781248,N, ,76746,       274.30,       129.55
N,EQ,RCF,RASHTRIYA CHEMICALS & FER,        82.45,        82.75,        84.40,        82.20,        83.15,                245965303.80,2950403,N, ,13776,       100.15,        41.65
N,EQ,RCOM,RELIANCE COMMUNICATIONS L,         2.80,         2.90,         2.90,         2.90,         2.90,                  9452468.80,3259472,N, ,1711,         2.90,         1.45
N,EQ,RECLTD,REC LIMITED,       150.65,       151.65,       154.20,       150.80,       153.60,                556688737.40,3639363,N, ,31283,       157.00,        91.80
N,EQ,REDINGTON,REDINGTON (INDIA) LTD.,       251.00,       252.55,       274.40,       252.15,       258.80,                448765534.25,1697928,N, ,33239,       274.40,        79.30
N,EQ,REFEX,REFEX INDUSTRIES LIMITED,       144.55,       149.95,       157.00,       146.00,       150.50,                 73350962.45,481766,N, ,8600,       161.90,        42.50
N,EQ,RELAXO,RELAXO FOOT LTD.,      1076.10,      1085.90,      1097.95,      1072.35,      1075.90,                152873393.05,140970,N, ,10239,      1164.75,       578.00
N,EQ,RELCAPITAL,RELIANCE CAPITAL LTD,        16.05,        16.85,        16.85,        15.60,        16.85,                151291347.30,9216553,N, ,12108,        16.85,         7.10
N,SM,RELIABLE,RELIABLE DATA SERVICE LTD,        27.50,        27.50,        28.00,        27.50,        28.00,                   331200.00,12000,N, ,5,        31.00,        21.85
N,EQ,RELIGARE,RELIGARE ENTER. LTD.,       142.40,       150.50,       156.00,       137.10,       143.05,               2202718302.40,14922411,N, ,95622,       156.00,        32.00
N,EQ,RELINFRA,RELIANCE INFRASTRUCTU LTD,        69.80,        73.10,        73.25,        70.10,        73.25,                812085694.85,11272552,N, ,40193,        73.25,        19.20
N,EQ,REMSONSIND,REMSONS INDUSTRIES LTD,       176.80,       180.55,       212.15,       180.55,       212.15,                 22296414.15,107884,N, ,2134,       212.15,        57.90
N,EQ,RENUKA,SHREE RENUKA SUGARS LTD,        16.35,        17.95,        17.95,        17.95,        17.95,                110860636.00,6176080,N, ,2000,        17.95,         6.60
N,EQ,REPCOHOME,REPCO HOME FINANCE LTD,       371.45,       365.00,       377.00,       365.00,       367.60,                 59716169.45,160577,N, ,3648,       386.90,        94.95
N,EQ,REPL,RUDRABHISHEK ENTERP LTD,       233.80,       230.05,       238.25,       228.95,       231.95,                 30923777.65,133706,N, ,1472,       256.40,        97.05
N,EQ,REPRO,REPRO INDIA LIMITED,       379.70,       385.40,       385.40,       368.05,       378.20,                  5194864.10,13915,N, ,800,       465.00,       326.15
N,EQ,RESPONIND,RESPONSIVE INDUSTRIES LTD,       147.80,       149.75,       149.75,       146.00,       146.95,                  9174127.30,62207,N, ,1210,       202.00,        67.60
N,EQ,REVATHI,REVATHI EQUIPMENT LTD,       577.20,       586.00,       589.95,       565.05,       572.25,                  1864918.60,3256,N, ,289,       667.25,       340.00
N,EQ,RGL,RENAISSANCE GLOBAL LTD,       525.50,       526.05,       549.05,       526.05,       542.00,                 22574227.40,41744,N, ,1984,       564.00,       207.00
N,EQ,RHFL,RELIANCE HOME FINANCE LTD,         3.45,         3.60,         3.60,         3.60,         3.60,                  1235048.40,343069,N, ,356,         3.60,         1.40
N,EQ,RICOAUTO,RICO AUTO INDUSTRIES LTD,        46.60,        46.85,        47.35,        46.25,        46.40,                 26524478.65,567901,N, ,3029,        49.80,        26.30
N,EQ,RIIL,RELIANCE INDUSTRIAL INFRA,       461.15,       464.00,       498.35,       460.85,       483.15,                813127471.35,1680043,N, ,36625,       498.35,       272.50
N,EQ,RITES,RITES LIMITED,       249.40,       250.50,       267.00,       250.05,       264.65,                534539536.00,2035145,N, ,39880,       292.00,       228.00
N,EQ,RKDL,RAVI KUMAR DIST. LTD.,        13.20,        13.20,        13.50,        12.55,        12.55,                  2096774.65,165272,N, ,691,        15.20,         5.70
N,EQ,RKEC,RKEC PROJECTS LIMITED,        85.55,        84.00,        96.65,        84.00,        92.85,                 11560640.75,126298,N, ,1341,        96.65,        36.55
N,EQ,RKFORGE,RAMKRISHNA FORGINGS LTD,       669.00,       667.00,       670.00,       658.00,       661.35,                 42411801.10,63797,N, ,3859,       687.70,       140.50
N,SM,RMDRIP,R M DRIP & SPRINK SYS LTD,        21.05,        22.10,        22.10,        22.10,        22.10,                   176800.00,8000,N, ,4,        63.00,        15.50
N,EQ,RML,RANE (MADRAS) LIMITED,       375.20,       376.10,       408.00,       374.25,       385.80,                 61368847.85,156215,N, ,7897,       494.65,       191.00
N,EQ,ROHLTD,ROYAL ORCHID HOTELS LTD,        91.25,        91.05,        93.00,        89.00,        91.55,                 18104904.10,197886,N, ,3489,        93.00,        48.00
N,EQ,ROLLT,ROLLATAINERS LIMITED,         2.95,         3.05,         3.05,         2.85,         2.90,                   612880.50,209054,N, ,195,         3.50,         1.95
N,EQ,ROLTA,ROLTA INDIA LTD,         6.05,         6.15,         6.35,         6.00,         6.35,                  9214341.80,1478875,N, ,3648,         7.55,         3.15
N,EQ,ROML,RAJ OIL MILLS LIMITED,        91.70,        94.80,       100.00,        94.00,        99.30,                  2419931.20,24850,N, ,384,       117.80,         7.60
N,EQ,ROSSARI,ROSSARI BIOTECH LIMITED,      1265.75,      1255.00,      1284.00,      1249.00,      1252.65,                179473884.00,142012,N, ,10729,      1348.55,       664.00
N,EQ,ROSSELLIND,ROSSELL INDIA LIMITED,       122.45,       122.60,       124.00,       122.00,       122.70,                 20183410.05,164050,N, ,7245,       177.90,        51.10
N,EQ,ROUTE,ROUTE MOBILE LIMITED,      1713.55,      1727.00,      1780.00,      1708.00,      1757.85,               1297971498.05,744519,N, ,41198,      1979.65,       625.00
N,EQ,RPGLIFE,RPG LIFE SCIENCES LTD,       440.45,       442.00,       447.90,       438.80,       441.95,                 16651721.20,37576,N, ,2163,       509.40,       250.00
N,EQ,RPOWER,RELIANCE POWER LTD.,         9.95,        10.20,        10.40,         9.60,        10.40,                763577828.30,75490484,N, ,40072,        10.40,         2.40
N,EQ,RPPINFRA,R.P.P INFRA PROJECTS LTD,        68.60,        69.15,        70.00,        66.65,        67.05,                 27509844.50,406960,N, ,4998,        83.20,        39.95
N,SM,RPPL,RAJSHREE POLYPACK LTD,       109.35,       111.70,       111.70,       106.50,       107.35,                  6766100.00,62000,N, ,53,       121.00,        52.35
N,EQ,RPSGVENT,RPSG VENTURES LIMITED,       429.35,       434.95,       453.00,       434.10,       449.70,                 37876383.50,84915,N, ,3104,       470.00,       160.30
N,EQ,RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,        28.30,        29.20,        33.95,        28.90,        33.85,                 28814985.80,883210,N, ,3826,        35.00,        12.35
N,EQ,RSWM,RSWM LIMITED,       259.00,       260.10,       267.00,       252.70,       257.00,                 40119124.30,152776,N, ,2182,       267.00,        66.80
N,EQ,RSYSTEMS,R SYS INTERNATIONAL LTD,       133.00,       133.00,       136.20,       132.55,       134.70,                  5607699.80,41882,N, ,2075,       155.00,        92.20
N,EQ,RTNINDIA,RATTANINDIA ENT LIMITED,        20.60,        21.60,        21.60,        21.60,        21.60,                  2705875.20,125272,N, ,261,        21.60,         4.55
N,EQ,RTNPOWER,RATTANINDIA POWER LIMITED,         3.75,         3.85,         4.10,         3.85,         4.10,                108466604.40,26974296,N, ,7196,         4.45,         1.50
N,EQ,RUBYMILLS,THE RUBY MILLS LTD,       233.15,       234.10,       239.85,       228.05,       233.35,                  7084893.75,30088,N, ,2144,       266.90,       134.40
N,EQ,RUCHI,RUCHI SOYA INDUSTRIES LTD,      1195.25,      1222.00,      1255.00,      1213.95,      1255.00,                319467750.35,256236,N, ,9385,      1255.00,       575.00
N,EQ,RUCHIRA,RUCHIRA PAPERS LIMITED,        81.25,        86.00,        86.00,        81.55,        82.65,                 42188379.65,508367,N, ,6217,        86.00,        40.60
N,EQ,RUPA,RUPA & COMPANY LTD,       477.00,       478.30,       482.50,       457.00,       460.00,                214865602.60,459740,N, ,15022,       506.90,       150.20
N,EQ,RVHL,RAVINDER HEIGHTS LIMITED,        21.40,        22.30,        22.35,        20.80,        21.05,                  2758819.05,128592,N, ,664,        35.95,        15.05
N,EQ,RVNL,RAIL VIKAS NIGAM LIMITED,        30.65,        31.10,        32.10,        31.00,        31.55,                517863073.50,16364717,N, ,33969,        35.55,        17.30
